"id"	"1256-008-C119-T_below"	"1256-011-C120-T_below"	"1256-014-C121-T_below"	"1256-018-C122-T_below"	"1256-024-C127-T_below"	"1256-027-C128-T_below"	"1256-030-C129-T_below"	"1256-032-C132-T_below"	"1256-036-C133-T_below"	"1256-042-C143-T_below"	"1256-045-C144-T_below"	"1256-048-C145-T_below"	"1256-052-C148-T_below"	"1256-055-C149-T_below"	"1256-061-C151-T_below"	"1256-066-C153-T_below"	"1256-070-C327-T_below"	"1256-073-C328-T_below"	"1256-074-C369-T_below"	"1256-075-C370-T_below"	"1256-076-C371-T_below"	"1256-077-C372-T_below"	"1256-078-C373-T_below"	"1256-079-C386-T_below"	"1256-080-C435-T_below"	"1256-081-C436-T_below"	"1256-082-C437-T_below"	"1256-103-PW164-T_below"	"1256-106-PW165-T_below"	"1256-109-PW166-T_below"	"1256-112-PW167-T_below"	"1256-115-PW168-T_below"	"1256-119-PW169-T_below"	"1256-122-PW170-T_below"	"1256-125-PW171-T_below"	"1256-128-PW172-T_below"	"1256-131-PW174-T_below"	"1256-136-PW176-T_below"	"1256-139-PW177-T_below"	"1256-142-PW178-T_below"	"1256-147-PW182-T_below"	"1256-151-PW183-T_below"	"1256-154-PW185-T_below"	"1256-157-PW186-T_below"	"1256-160-PW187-T_below"	"1256-168-PW192-T_below"	"1256-171-PW193-T_below"	"1256-174-PW194-T_below"	"1256-177-PW195-T_below"	"1256-180-PW197-T_below"	"1256-189-PW201-T_below"	"1256-192-PW202-T_below"	"1256-195-PW203-T_below"	"1256-202-HI6-T_below"	"1256-205-HI7-T_below"	"1256-208-HI8-T_below"	"1256-211-HI10-T_below"	"1256-214-HI57-T_below"	"1256-218-HI58-T_below"	"1256-221-HI59-T_below"	"1256-224-HI60-T_below"	"1256-227-HI61-T_below"	"1256-237-HI64-T_below"	"1256-240-HI65-T_below"	"1256-246-HI67-T_below"	"1256-253-HI69-T_below"	"1256-258-HIA-T_below"	"1256-267-HID-T_below"	"1256-273-P2-T_below"	"1256-276-P5-T_below"	"1256-277-HIE-T_below"	"1256-287-P6-T_below"	"1256-290-P7-T_below"	"1256-293-P8-T_below"	"1256-297-P11-T_below"	"1256-300-P12-T_below"	"1256-304-P479-T_below"	"1256-312-P483-T_below"	"1256-322-P489-T_below"	"1256-325-P493-T_below"	"1256-327-P494-T_below"	"1256-329-P496-T_below"	"1256-331-P497-T_below"	"1256-334-P499-T_below"	"1256-339-P503-T_below"	"1256-343-P507-T_below"	"1256-345-P508-T_below"	"1256-347-P509-T_below"	"1256-349-P510-T_below"	"1256-351-P511-T_below"	"E1.10.Poc.dami.1.20140728.T_below"	"E1.10.Poc.dami.1.20140731.T_below"	"E1.10.Sty.pist.1.20140815.T_below"	"E1.11.Fun.sp.1.20140730.T_below"	"E1.11.Fun.sp.1.20140811.T_below"	"E1.11.Lep.tran.1.20140731.T_below"	"E1.11.Psa.cont.1.20140730.T_below"	"E1.11.Psa.digi.1.20140807.T_below"	"E1.14.Phy.lich.1.20140811.T_below"	"E1.15.Dip.heli.1.20140726.T_below"	"E1.15.Dip.heli.1.20140809.T_below"	"E1.15.Dip.heli.1.20140815.T_below"	"E1.15.Dip.heli.1.20140905.T_below"	"E1.17.Cau.furc.1.20140801.T_below"	"E1.17.Ech.lame.1.20140905.T_below"	"E1.17.Ech.mamm.1.20140815.T_below"	"E1.17.Fav.sp.1.20140805.T_below"	"E1.17.Fav.sp.1.20140811.T_below"	"E1.17.Fav.sp.2.20140805.T_below"	"E1.17.Hyd.exes.1.20140803.T_below"	"E1.19.Lob.sp.1.20140730.T_below"	"E1.19.Lob.sp.1.20140809.T_below"	"E1.19.Sym.sp.1.20140814.T_below"	"E1.19.Sym.sp.1.20140815.T_below"	"E1.19.Sym.sp.1.20140905.T_below"	"E1.2.Tur.pelt.1.20140814.T_below"	"E1.2.Tur.reni.1.20140730.T_below"	"E1.2.Tur.reni.1.20140814.T_below"	"E1.2.Tur.stel.1.20140805.T_below"	"E1.3.Por.cyli.1.20140801.T_below"	"E1.3.Por.cyli.1.20140815.T_below"	"E1.3.Por.loba.1.20140726.T_below"	"E1.3.Por.loba.1.20140905.T_below"	"E1.4.Pac.rugo.1.20140728.T_below"	"E1.4.Pac.rugo.1.20140814.T_below"	"E1.4.Pac.spec.1.20140801.T_below"	"E1.4.Pac.spec.1.20140811.T_below"	"E1.5.Gal.astr.1.20140728.T_below"	"E1.5.Gal.astr.1.20140807.T_below"	"E1.5.Gal.astr.1.20140814.T_below"	"E1.5.Gal.astr.1.20140905.T_below"	"E1.6.Acr.humi.1.20140731.T_below"	"E1.6.Acr.sp.1.20140905.T_below"	"E1.6.Iso.pali.1.20140803.T_below"	"E1.6.Iso.pali.1.20140815.T_below"	"E1.7.Pav.sp.1.20140905.T_below"	"E1.7.Pav.vari.1.20140805.T_below"	"E1.7.Pav.vari.1.20140815.T_below"	"E1.7.Pav.veno.1.20140809.T_below"	"E1.7.Pav.veno.1.20140811.T_below"	"E10.10.Poc.dami.1.20150630.T_below"	"E10.10.Sty.pist.2.20150630.T_below"	"E10.17.Fav.abdi.1.20150630.T_below"	"E10.17.Gon.favu.1.20150629.T_below"	"E10.17.Gon.favu.1.20150630.T_below"	"E10.17.Gon.favu.2.20150630.T_below"	"E10.17.Mon.curt.3.20150629.T_below"	"E10.Acr.cyth.1.20150627.T_below"	"E10.Acr.cyth.2.20150627.T_below"	"E10.Acr.cyth.3.20150627.T_below"	"E10.Acr.pali.2.20150627.T_below"	"E10.Acr.pali.3.20150627.T_below"	"E10.Alv.alli.1.20150628.T_below"	"E10.Alv.alli.2.20150628.T_below"	"E10.Alv.alli.3.20150628.T_below"	"E10.Cyp.micr.1.20150627.T_below"	"E10.Fav.abdi.1.20150629.T_below"	"E10.Mon.curt.1.20150629.T_below"	"E10.Mon.curt.2.20150629.T_below"	"E10.Poc.dami.1.20150628.T_below"	"E10.Poc.dami.2.20150628.T_below"	"E10.Por.hero.1.20150628.T_below"	"E10.Por.hero.2.20150628.T_below"	"E10.Por.hero.3.20150628.T_below"	"E10.Sty.pist.1.20150628.T_below"	"E3.11.Fun.sp.1.20150125.T_below"	"E3.11.Fun.sp.1.20150127.T_below"	"E3.11.Fun.sp.2.20150125.T_below"	"E3.14.Phy.lich.1.20150129.T_below"	"E3.15.Dip.heli.1.20150105.T_below"	"E3.15.Dip.heli.1.20150106.T_below"	"E3.15.Dip.heli.1.20150118.T_below"	"E3.15.Dip.heli.1.20150120.T_below"	"E3.15.Dip.heli.1.20150121.T_below"	"E3.15.Dip.heli.1.20150123.T_below"	"E3.15.Dip.heli.2.20150105.T_below"	"E3.15.Dip.heli.2.20150106.T_below"	"E3.15.Dip.heli.2.20150119.T_below"	"E3.15.Dip.heli.2.20150121.T_below"	"E3.15.Dip.heli.3.20150105.T_below"	"E3.15.Dip.heli.3.20150106.T_below"	"E3.15.Dip.heli.3.20150120.T_below"	"E3.15.Dip.heli.3.20150121.T_below"	"E3.15.Dip.heli.3.20150123.T_below"	"E3.15.Dip.heli.4.20150105.T_below"	"E3.15.Dip.heli.4.20150106.T_below"	"E3.17.Ech.horr.1.20150123.T_below"	"E3.17.Ech.mamm.1.20150123.T_below"	"E3.17.Ech.mamm.1.20150127.T_below"	"E3.2.Tur.reni.1.20150127.T_below"	"E3.3.Por.cyli.1.20150123.T_below"	"E3.3.Por.cyli.1.20150127.T_below"	"E3.3.Por.cyli.2.20150123.T_below"	"E3.4.Pac.rugo.1.20150127.T_below"	"E3.4.Pac.rugo.1.20150128.T_below"	"E3.4.Pac.spec.1.20150128.T_below"	"E3.4.Pac.spec.1.20150129.T_below"	"E3.5.Gal.astr.1.20150124.T_below"	"E3.5.Gal.astr.2.20150124.T_below"	"E3.6.Acr.hyac.1.20150106.T_below"	"E3.6.Acr.hyac.1.20150118.T_below"	"E3.6.Acr.hyac.1.20150121.T_below"	"E3.6.Acr.hyac.1.20150123.T_below"	"E3.6.Acr.hyac.2.20150105.T_below"	"E3.6.Acr.hyac.2.20150106.T_below"	"E3.6.Acr.hyac.2.20150120.T_below"	"E3.6.Acr.hyac.2.20150123.T_below"	"E3.6.Acr.hyac.3.20150105.T_below"	"E3.6.Acr.hyac.3.20150106.T_below"	"E3.6.Acr.hyac.3.20150120.T_below"	"E3.6.Acr.hyac.3.20150121.T_below"	"E3.6.Acr.hyac.3.20150123.T_below"	"E3.6.Acr.hyac.4.20150105.T_below"	"E3.6.Acr.hyac.4.20150106.T_below"	"E3.7.Pav.vari.1.20150124.T_below"	"E3.7.Pav.vari.1.20150127.T_below"	"E3.7.Pav.vari.2.20150124.T_below"	"E7.17.Ech.lame.1.20150620.T_below"	"E7.17.Ech.lame.2.20150620.T_below"	"E7.17.Ech.lame.3.20150620.T_below"	"E7.17.Fav.abdi.1.20150623.T_below"	"E7.17.Fav.spA.1.20150623.T_below"	"E7.17.Fav.spA.2.20150623.T_below"	"E7.17.Fav.spC.1.20150623.T_below"	"E7.17.Gon.edwa.1.20150623.T_below"	"E7.17.Gon.edwa.2.20150623.T_below"	"E7.17.Hyd.exce.1.20150620.T_below"	"E7.17.Hyd.exes.1.20150622.T_below"	"E7.17.Hyd.exes.2.20150622.T_below"	"E7.17.Mer.ampl.1.20150621.T_below"	"E7.17.Mer.ampl.2.20150621.T_below"	"E7.17.Mer.ampl.3.20150621.T_below"	"E7.17.Myc.elep.1.20150622.T_below"	"E7.17.Pla.sine.1.20150622.T_below"	"E7.17.Pla.sine.2.20150622.T_below"	"E7.17.Pla.sine.3.20150622.T_below"	"E7.19.Lob.hemp.1.20150619.T_below"	"E7.19.Lob.hemp.1.20150621.T_below"	"E7.19.Lob.hemp.2.20150619.T_below"	"E7.3.Por.loba.1.20150619.T_below"	"E7.3.Por.loba.2.20150619.T_below"	"E7.3.Por.loba.4.20150619.T_below"	"E7.5.Gal.astr.1.20150622.T_below"	"E7.5.Gal.fasc.1.20150621.T_below"	"E7.5.Gal.fasc.1.20150622.T_below"	"E7.6.Acr.hyac.1.20150622.T_below"	"E7.6.Acr.hyac.2.20150622.T_below"	"E7.6.Acr.hyac.3.20150622.T_below"	"E7.6.Mon.aequ.1.20150620.T_below"	"E7.6.Mon.aequ.2.20150620.T_below"	"E7.6.Mon.aequ.3.20150620.T_below"	"E7.6.Mon.aequ.4.20150620.T_below"	"E7.7.Pav.vari.1.20150623.T_below"	"E7.7.Pav.vari.2.20150622.T_below"
"22c4915880d95e62675e5026a893efce"	2	46	0	0	33	71	11	0	23	34	6	11	9	17	59	64	0	6	8	0	0	0	0	49	10	2	46	96	62	65	61	40	40	170	73	110	39	92	110	82	43	229	164	170	256	29	131	64	61	38	103	0	177	43	0	48	0	5	34	1	41	78	37	33	7	25	15	0	5	3	28	0	1	89	27	0	31	12	13	149	62	23	54	0	0	81	72	79	46	0	23	26	0	64	43	51	0	25	0	19	68	48	21	46	0	39	69	42	60	10	0	69	14	0	54	8	97	188	3	20	57	89	20	0	0	0	0	59	37	36	45	0	0	78	0	78	51	38	130	15	23	31	171	30	76	49	341	0	0	0	0	37	185	13	85	24	158	315	203	28	25	2	0	34	23	101	90	33	58	64	68	10	35	21	17	26	59	120	55	1	27	30	16	60	37	64	7	11	53	46	13	0	32	17	0	98	26	82	48	0	5	0	0	0	0	0	0	0	0	0	48	14	0	0	0	92	0	0	56	62	53	0	0	20	30	128	82	32	37	428	292	187	35	148	0	0	126	45	96	7	61	14	32	77	9	0	33	58	0	137	61	203	97	54
