"id","E7.10.Poc.dami.1.20150621.M","E7.10.Poc.dami.2.20150621.M","E7.10.Poc.dami.3.20150621.M","E7.10.Ser.cali.1.20150622.M","E7.10.Ser.cali.2.20150622.M","E7.10.Ser.cali.3.20150622.M","E7.17.Cyp.micr.1.20150621.M","E7.17.Cyp.micr.2.20150621.M","E7.17.Cyp.micr.3.20150621.M","E7.17.Ech.lame.1.20150620.M","E7.17.Ech.lame.2.20150620.M","E7.17.Ech.lame.3.20150620.M","E7.17.Fav.abdi.1.20150623.M","E7.17.Fav.abdi.2.20150623.M","E7.17.Fav.spA.1.20150623.M","E7.17.Fav.spA.2.20150623.M","E7.17.Fav.spB.1.20150623.M","E7.17.Gon.edwa.1.20150623.M","E7.17.Gon.edwa.2.20150623.M","E7.17.Hyd.exce.1.20150620.M","E7.17.Hyd.exes.1.20150622.M","E7.17.Hyd.exes.2.20150622.M","E7.17.Mer.ampl.1.20150621.M","E7.17.Mer.ampl.3.20150621.M","E7.17.Myc.elep.1.20150622.M","E7.17.Pla.sine.2.20150622.M","E7.17.Pla.sine.3.20150622.M","E7.19.Lob.hemp.1.20150619.M","E7.19.Lob.hemp.1.20150621.M","E7.19.Lob.hemp.2.20150619.M","E7.3.Por.loba.1.20150619.M","E7.3.Por.loba.2.20150619.M","E7.3.Por.loba.3.20150619.M","E7.3.Por.loba.4.20150619.M","E7.5.Gal.astr.1.20150622.M","E7.5.Gal.fasc.1.20150621.M","E7.5.Gal.fasc.1.20150622.M","E7.6.Acr.hyac.1.20150622.M","E7.6.Acr.hyac.2.20150622.M","E7.6.Acr.hyac.3.20150622.M","E7.6.Mon.aequ.1.20150620.M","E7.6.Mon.aequ.2.20150620.M","E7.6.Mon.aequ.3.20150620.M","E7.6.Mon.aequ.4.20150620.M","E7.7.Pav.vari.1.20150622.M","E7.7.Pav.vari.1.20150623.M","E7.7.Pav.vari.2.20150622.M"
"d6c15e214ec4b2e5172279c4331171ae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c09a9f2a646924c3a362f4cb16338b96",0,12,0,0,0,0,0,0,0,1,0,6,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"096d1f3f78792bd8fdffc40e205c1c12",0,5,0,0,0,0,0,0,0,3,0,41,6,0,0,0,0,0,0,0,15,0,25,20,36,20,47,10,0,5,0,0,0,0,19,15,0,0,0,0,0,0,0,0,0,0,0
"23b129f9d2b75363db6921d579eb7bb6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ec5dd00fd4e9bea8f38ad66e99ffe5f9",0,20,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3a3e7f9f2ce7662d24b2c65292b782ce",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,10,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f720cf51337e3ac09ef5c63cf2c65083",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
"172fedacff79bfa7625bc61673562374",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"126500182fac0c783b43f0a606649895",0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37c280cb1e944e67388d0aa93105be51",0,0,0,0,0,8,2,12,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10,17,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0
"6092849486b1373d5f67471dcdd8973b",0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,4,0,0,0,12,0,0,0,0,0,0,0
"a293a6eda71f48ddeaba73e2a7e97dc9",0,5,0,0,0,0,15,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,0,0,0,0,0,0,0,11,0,0,0,19,0,0,0,0,0,0,0
"454dba18f7a05bfda6d0cd16e77483d1",0,15,0,0,0,0,2,9,0,0,0,1,5,0,0,0,0,0,0,3,3,0,12,0,13,0,5,13,0,14,8,0,0,0,0,12,0,0,0,0,0,22,0,0,11,0,0
"116771ae4c7f23e7cf85412f72766494",0,0,0,0,0,0,0,0,0,15,0,12,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"deeb7814a55e06113e4e0fb512c0e7c3",0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"81d52f5ecc75dc7ec021370698f4920e",0,0,0,0,0,0,7,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0
"b7806ff0b01ed4f25927bd7c7dc2bb42",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,24,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"988bb118bb9caabcceb80d5b77c8e457",0,0,0,0,0,0,0,0,0,10,0,7,1,0,0,0,0,0,0,0,0,0,29,0,10,6,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f1b53dc7d574525aee4ef9719b8d5969",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
"ade60f88fdcf117bda38e11124659aac",0,0,0,0,0,0,0,0,0,6,0,7,6,0,0,0,0,0,0,0,0,0,0,6,0,0,9,15,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
"a19a3e64e7601255e876ae103f91c371",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"fc86137b4f2edf97875d9ce7c7781adf",0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5333025969d4a85ecd2fcd321bdb1f46",0,8,45,0,7,0,0,31,0,0,0,3,2,0,0,0,0,0,0,12,0,0,0,0,0,15,0,29,0,32,34,0,0,0,0,12,0,0,0,32,0,0,0,0,49,0,0
"5c8052710092b6c7cec554b1480ce313",0,82,0,153,108,89,84,157,0,120,0,93,53,0,0,54,160,0,0,98,219,0,90,88,83,76,147,94,0,83,24,0,52,0,102,83,0,129,103,111,0,98,0,0,112,0,67
"e12a5420c5e0c5455a1fbc1fa8f70ecd",0,10,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b30c541c283fe72771797cee8b70d052",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"158fd9229a690ada7721d5661eb49c03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d47662735b24729bde87986d2c45a53c",0,28,0,0,27,0,13,0,0,13,0,27,26,0,0,0,0,0,0,0,6,0,3,0,7,14,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"68dca97a2ccdf1a46ba60fa2e19ae970",0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8f34bdf88a2d19b306b7940a13437910",0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0d06999ee50ab0abad026a088f8a84b8",0,48,0,0,0,55,57,61,0,33,0,25,67,0,0,0,0,0,0,40,6,0,41,56,45,77,52,8,0,17,10,0,27,0,0,50,0,79,34,0,0,33,0,0,38,0,0
"f65d235a28662c7d69cd585b60a0b38d",0,120,329,0,73,108,160,135,69,156,223,94,49,0,0,0,60,0,0,188,57,0,152,136,56,71,145,31,0,24,0,0,29,0,75,101,0,115,75,100,0,206,0,0,72,0,79
"af76e1b647569a87dc0f1e6465538454",0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f26abd044fde7c5268d23bf2a7b65331",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,7,0,0,0,10,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9e8462357dbd4195383c2fbe49df8d7c",0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ae95da550db848e6bb84765eec708731",0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"05fc320c9b9e69eb529b32f654fe699a",0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"754c738badb7ea172a1063c2f4ee66e6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1637942ee2c170dab660ebaceac87af8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b4becc31f6447f117deaadb505f0dd0f",0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,26,0,0,0,0
"c2d0fa3a096af6feb9bda91608c0aa28",0,0,0,0,0,0,0,2,0,0,0,3,11,0,0,0,0,0,0,5,0,0,12,0,0,0,0,0,0,0,11,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d7fa981ee1430c4b3c1151ce862a7e39",0,0,0,0,0,0,21,19,0,19,0,5,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,11,0,0,0,0,0
"fe142cb2ec2234230f1958b525565668",0,0,0,0,0,0,2,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"77f2cdb4a1fa1900d2a5ec1d7df255df",0,0,0,0,0,0,0,0,0,0,0,8,12,0,0,0,0,0,0,0,16,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a4fdf73dec7bbf5937445e64fc953351",0,6,0,0,0,20,25,10,0,0,0,10,17,0,0,0,0,0,0,15,7,0,23,17,44,0,16,7,0,6,2,0,22,0,0,41,0,0,0,23,0,0,0,0,17,0,0
"2003704f56e4d2e6d147f352c1726a7c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"75f4596ebcf21a1af50455b9de279cd1",10,0,0,0,13,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8,0,13,0,0,0,0,0,0,0,0,39,0,23,0,0,0,0
"1f170095ab17d9b4b8b313f54c2006e6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0
"dec27fc9d1c50371ac9e6851a0a5551e",0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"68c784203d77c905bb21b6659466931e",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55bbb66e7b36f52bedf7b7048478e167",0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"264a571844283722c38de5ad570a9d88",0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7c089f0fb3da2acb1a437ae04120bdbd",0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"560f77a8173c300ae48894c3f1abfd56",0,0,0,0,0,0,0,0,0,1,0,13,0,0,0,0,0,0,0,0,22,0,0,8,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26ca0c356ecaab13ae9ad70ee5a149e9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0
"589d791276f9b4b579514cb5676f2736",0,0,0,0,0,0,7,0,0,0,0,6,20,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4b657fa70adceb4f23e84e9d6e673629",0,0,0,0,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,16,0,0,2,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0
"a39ced52885fbfe4c0afab489b2e2465",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bbd8497ca4977abd6d75cba20627c2b5",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
"89303d8a6efdf10ec55b8c71a35fcb73",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"562c56d46912bf14e45c72de14472dbe",0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
"1cd6b8e970f02d0f5bac3396a297af41",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"84fae4d57da295b9e9060b9218b812e8",0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9a16d36296677115074af95295d7be97",0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1f7acd2e5f0d2c6b5f135d17b76928f8",0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6c5461d09ddc65cdd1f46ba80213a341",0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,5,16,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3245266985188da2e2ebfbf054f3caa1",0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bcc8531de929e7c4ed4a5d1ea75f167d",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6ea7447ca2c8e9c0ccece8a1f6c13fa3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23c94ebc781afdc96701daa0f7152839",0,25,0,0,0,0,1,0,0,52,0,15,16,0,0,0,0,0,0,0,10,0,0,5,31,0,0,50,0,1,0,0,23,0,0,11,0,0,0,0,0,0,0,0,0,0,0
"d8bb9c0742bd03789d22d2c096a32180",0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e06f780a800f42f5a10c418467a6f747",0,0,0,0,0,0,0,0,0,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ced90942ead75aaef09b69b3485340cc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
"8511011d5d12ea2a12eb9c7935ccc521",0,55,0,0,68,25,24,0,0,0,0,19,43,0,0,0,70,0,0,0,17,0,0,15,35,56,0,44,0,39,29,0,0,0,0,0,0,19,37,52,0,0,0,0,13,0,0
"0982e5399f3eac5e2b6f61ec957f3745",0,14,0,0,76,41,25,25,0,57,68,17,45,0,0,0,0,0,0,31,21,0,24,40,38,41,76,77,0,107,58,0,34,0,11,68,0,40,22,40,0,48,0,0,45,0,136
"716a0ae3439a502c2dd2340eecd37490",0,11,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dbaac4bb5048788971eecd3318a405f4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7d326f44c2fdfbbfc38a9707ce00a7e4",0,0,0,0,0,0,5,6,0,69,0,11,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,0,0,0,26,0,348,0,0,15,0,109,141,107,0,0,0,0,31,0,0
"40f42bcb31ed93b9f54cf07c435645a9",0,7,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"fa056edaea9cd11e6e723c51df55a055",0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6734255ab466b042f373e115a081af73",0,0,0,0,0,0,0,0,0,8,0,4,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,18,0,0
"543349ff10f104b2f7f4203ec3b89e13",0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,10,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4cc29e14b01289958a01a565971d281f",0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6a73121a0095ea91f3d51ddb30ae4ee6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,8,26,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
"8531c02d37bd98ab55efd07f2531699c",0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f445d1634ef7dd97c8d01154e1f0587b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,11,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1086a6ef6f1e373b285fd437ac179a53",0,131,0,0,80,134,114,44,24,97,31,60,53,0,0,0,197,0,0,93,69,0,55,85,0,73,85,71,0,64,37,0,0,0,96,84,80,98,106,143,0,136,0,0,125,0,118
"5ddea6803c26356f5f661a78b5aeb759",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3c044181a93319439f1b18aa805e7e3c",0,0,0,31,0,0,8,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,4,0,0,0,25,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b2195b313fabc9b223fb053359558f25",16,0,0,166,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,8,13,27,2,0,0,0,32,0,0,22,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0
"3caf28a6f9d845f1fd4e6da3eb9626ee",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0
"d6fec260ca9014c10cac3fbafe23eeb3",0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0
"f6995c912a1ea21c120c9f3ca72d3690",462,70,269,125,116,100,55,89,787,0,104,9,9,818,449,276,64,44,133,0,26,73,138,18,64,3,39,0,465,0,83,793,47,724,79,28,205,27,88,106,113,67,111,352,75,0,94
"03b43465bb0ae97bc73b549df90529cf",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"371ff3f6af66ba2c07137267c7948686",0,0,0,77,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2f339e531bb31b0b06205e64b52051b1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
"c8305126914d4c69e59e8f9b0876fe66",0,0,0,92,0,0,0,9,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0
"058bfe23705435a8c7dca9ca2c3fc8fc",0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f369f9f8a90f79769cfd8f7ff0316cc3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,4,0,35,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0
"6d2015a3b395375e34264a8b64bfec2c",0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,7,9,0,0,0,0,0,0,0,0,0,0,7,0,0,0,9,0,0,7,0,0
"8b3ceb6f36e60b709bd3dbdbf2f1ed15",0,38,0,0,105,68,30,31,0,37,83,33,46,0,0,0,38,0,0,52,38,9,27,25,43,39,48,22,0,41,7,0,0,0,52,31,0,27,51,35,0,44,10,30,51,0,79
