"id","E7.17.Ech.lame.1.20150620.T","E7.17.Ech.lame.2.20150620.T","E7.17.Ech.lame.3.20150620.T","E7.17.Fav.abdi.1.20150623.T","E7.17.Fav.spA.1.20150623.T","E7.17.Fav.spA.2.20150623.T","E7.17.Fav.spC.1.20150623.T","E7.17.Gon.edwa.1.20150623.T","E7.17.Gon.edwa.2.20150623.T","E7.17.Hyd.exce.1.20150620.T","E7.17.Hyd.exes.1.20150622.T","E7.17.Hyd.exes.2.20150622.T","E7.17.Mer.ampl.1.20150621.T","E7.17.Mer.ampl.2.20150621.T","E7.17.Mer.ampl.3.20150621.T","E7.17.Myc.elep.1.20150622.T","E7.17.Pla.sine.1.20150622.T","E7.17.Pla.sine.2.20150622.T","E7.17.Pla.sine.3.20150622.T","E7.19.Lob.hemp.1.20150619.T","E7.19.Lob.hemp.1.20150621.T","E7.19.Lob.hemp.2.20150619.T","E7.3.Por.loba.1.20150619.T","E7.3.Por.loba.2.20150619.T","E7.3.Por.loba.4.20150619.T","E7.5.Gal.astr.1.20150622.T","E7.5.Gal.fasc.1.20150621.T","E7.5.Gal.fasc.1.20150622.T","E7.6.Acr.hyac.1.20150622.T","E7.6.Acr.hyac.2.20150622.T","E7.6.Acr.hyac.3.20150622.T","E7.6.Mon.aequ.1.20150620.T","E7.6.Mon.aequ.2.20150620.T","E7.6.Mon.aequ.3.20150620.T","E7.6.Mon.aequ.4.20150620.T","E7.7.Pav.vari.1.20150623.T","E7.7.Pav.vari.2.20150622.T"
"1670550f481c19eb3590831a57d648ed",30,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0
"5d5e58fa23b20766e58171da404dd8ea",0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0f3c5043e082ae8ca6060f009a38f23a",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"bbe93dea1074b7fa355e1d327e3c0350",0,0,0,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"59af2541836cd08d9b9ae51552f603eb",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e84da38ba709216a58eaf979fd55ce27",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"83ee2fc9ce9c6cc64d907ae611a8c689",0,3,15,0,0,0,0,2,6,2,0,0,0,0,0,6,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,0
"096d1f3f78792bd8fdffc40e205c1c12",0,4,19,0,0,0,0,2,2,0,0,0,0,2,0,28,0,0,0,0,31,99,0,0,0,4,0,0,0,0,0,0,17,128,56,40,0
"90a3bff2488ba3afb86d52b22f15e368",0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f75280d78a92a7a059bc8406a7c12131",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"97dbd84dfe8dde30c202ce752ffddb97",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0
"45a37399c24f08bfbdd6908a39999312",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"fbfb723d169dcc1f580e678a08a91697",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"679d6027181075c724d6c7ead63871a7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3449abff995dbfc46bea78fedf4e5fc5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
"2d5f11d4f0270cb7e613e88ba8a41006",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"2a8b90dfc7aad7129f0055bce24f6fe7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"05fec2460c53f69d2a80aff4647cfbab",0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,6,0,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"16ea254fce305fa481d7e8e9f966fa10",0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"6d5adef81359a127e1bce47d05937457",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
"2e2e81d43ad2f69f25cb25234f69159b",39,8,116,0,0,0,0,2,5,63,0,23,0,11,0,6,0,0,0,0,0,0,0,0,0,6,10,20,0,0,0,0,0,4,0,4,3
"8bd63824ad21ae28f7c49f3731e1d51e",0,0,17,0,0,0,0,0,0,58,54,22,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,11,21,21,0
"ae5060fd123f19bba83bc6c71fff5901",0,0,0,0,0,0,0,11,7,11,0,2,54,0,144,11,0,0,0,0,0,10,35,9,0,0,0,0,0,0,0,0,0,0,0,4,4
"d0c4ed67ffbf6ced5f10c365614cc79a",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,33,0,0,0
"4c9be71e5649d20d953d774211d5032c",0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,195,85,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b7806ff0b01ed4f25927bd7c7dc2bb42",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,14,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"0fbee619463a347a2269144d19c7316a",0,14,0,3,0,0,0,30,3,11,0,0,0,0,0,20,0,0,0,20,3,18,4,5,0,32,17,36,0,0,0,0,0,0,24,21,9
"9598941fa9365a40764636c9422ccb1b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,7,0
"f5ef8686369df8bd8143804b191bc6a6",0,4,0,5,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,11,10,0,4,6,27,16,4,0,0,0,0,0,0,3,3,11
"db2f14ebda98eb480599dc6497dce0d8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,20,0,0,0
"e8fac621225c33adabb77cb696546180",0,0,9,0,0,0,6,8,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a9c112b60fd585d6cb556111c56292a6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,0
"5a16f4874cb9be0015dc51484b26c229",0,0,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1537738a0c80bc33a14579b4cb01fec7",0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
"13fc12601f4f91572f789f06c8072214",0,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7fdeb0bf69eacb5ec49fbf76e55b3c48",0,35,68,71,0,0,16,24,140,73,28,38,422,293,187,31,158,0,0,127,66,122,5,58,11,30,69,5,0,39,57,0,134,64,214,77,53
"c330d8cf60568f6e093b128aceb7ecf8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,11,0,0,0,0,0,0,0,0,0,0,0,4,0
"6e79a8a4e10ddac231951818cf252725",16,3,45,0,0,73,0,35,0,11,0,0,0,22,10,10,2,0,0,28,35,17,3,27,4,23,9,0,0,0,0,0,4,0,31,14,10
"bd813a0dd832972d9acb2c43a4afa5ed",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0f2d26ea11b266299cfe5e64b364f750",0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,13,6,26,5,0,0,0,0,0,0,0,0,0,6,0
"53349adea11f00ead360ee54dae4e1ac",0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0
"3b9282e51ba08918662d57b26447034d",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0
"1058e689d62003a79f6bd5779f84a491",0,2,14,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,29,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
"66c04896c2aba6f6ec99712d9d48986b",0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,6,0
"23518ce01c21ba8b36011f39b70874ab",0,0,0,0,0,0,10,6,10,0,0,0,0,0,0,12,0,29,19,0,0,0,0,11,0,0,0,2,0,0,0,40,78,0,0,0,0
"9869c73bf523d6d4ae68ad2447762428",0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"ab26ea0d90632915613aefb4a29a396f",0,0,0,0,0,0,0,4,0,0,0,0,31,77,0,6,0,0,0,0,5,0,0,22,6,14,14,5,0,0,0,50,34,26,9,8,0
"2cf92073ce8503ed7f83cb4e008e5fb7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
"d98db22ff2fba3c19002dea467d92f23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"2793d863589d91f956572e8db346e17a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21c08e8b18838de709ed71b6801f8590",0,0,0,0,0,0,0,0,0,12,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cce6da17c52d66f0f9bdd1aaab94c6eb",0,11,9,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,13,0,0,6,0,0,0,0,20,0,0,0,3,0
"eca5460754f84bdb19ad2a731bdcf1d3",0,0,0,1,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,2,0,0,0,0,0,0,0,0,0,2,0
"cdbff1d2403015e6130efd55de1b5efc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0
"d76169a51d48101194b1f2b9071dbbb0",22,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,21,0,0,0,14,0
"fbe54263dfb5c87ec6a1bba0dbde8cb7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,27,17,5,4,0,0,0,0,0,0,0,0,12,0
"bdf9e8c5ae0c43dfe39e8df510409450",0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"95b3f5bca509f3489b7875738dd50e58",0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,3,0
"e90881702433c6b2f59e9df62feed1f9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,3,0,0,0,0,0,0,0,4,0
"0702230231cf04d4c01af6e8199b9f59",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"c5fbcbe1b20372445afa59b6392ddc92",0,29,19,31,0,0,0,38,18,31,0,0,0,0,0,16,60,97,66,20,62,15,11,16,1,43,36,58,0,0,2,0,14,0,53,23,0
"1826450a61b374af8836acc22ee3b593",0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0
"f1d51335816cfeec3962856a05467342",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"fc3243a0104bc7fecaafdcd89f9372ae",0,7,0,5,199,0,0,25,58,5,0,0,0,0,8,0,147,68,81,14,39,19,0,0,3,17,11,58,0,0,0,0,0,0,2,1,6
"0048b54ee1f5035cc574f6bff4bee812",0,0,11,3,0,24,0,0,5,0,0,0,0,0,0,0,85,0,0,0,5,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0
"d1dca103f04f68f38f58c90e11ca54b2",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a741c3fb1f5b3d436aef3194a3d64159",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8e83dcc2ac42cc3cfc7d42c9e3042803",0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"fbcf877135b71ca4e0c4486710a28984",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,17,0,0,0,0,0,0,0,0,0
"026c1dd32c61e12186f35a2a63249efa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0
"1e6d69fdeef6356a15b01e517d82a56a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,13,0
"5b03ea36dcf5a45792679756bf06c71d",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
"cadd3adf560d9777ec92ae6823ecae23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
"fecbdd7958bcdc274fb8a66277adef90",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
"4fc968a76fc8471f22a1f2123e9e78ab",0,10,0,0,0,0,0,12,13,0,0,0,19,0,10,0,0,0,0,0,21,2,0,8,0,0,3,6,0,0,0,0,0,0,9,0,0
"9f894d4928ad54e6045af4473190307f",0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
"ceaa9192d92d0d913652ef97b37da539",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7ed95c2b9d61d47cc98748f2fcb88a42",0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8d89101f327f75f8e83f250a6ce5cdb3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
"d8d9550281b6063b6d9b58ebaac3ba14",0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0
"df1beb076698770f0ac90047bc75ecff",0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0
"0bfda44320442b3773fa03a1021b60f3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"e0e1aa375e17885ff3244004030715ab",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0
"9ebc680f0c4d82f7c57ee081292a08e2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"04d5ea5ce178f118498de46b445fdf41",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
"13554dc2ef1e7c5ab2cfbaf5ff011289",0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,9,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"a89660a9bd40d2aac015de23056bbd6d",0,20,0,1,0,0,0,1,0,0,0,0,0,15,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,14,17,41
"e6090db8da9a4259635dee75663e105d",0,6,21,11,0,0,0,0,7,0,0,0,0,0,0,23,0,0,0,0,6,9,0,0,1,0,11,0,0,0,0,0,0,0,2,4,60
"69a83ec414ad5082becfb9b24cdec5a2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0
"ea666cc887addc946e8509fd4c9efb01",0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ee1d3a126e7d84e26fe5ea4b781db5df",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
"0302ae8ab927690b0b3a38a8b6b57f9f",0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,6,0,0,0,4,0,0,2,5,10,25,0,0,0,0,0,0,0,0,0
"4998827d1cb79f0bb811fc0d9624017e",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"b898692347d126992ee563e45445c27b",0,28,26,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,5,0,3,12,0,11,0,0,0,0,0,0,23,11,0
"c11b07492d512ee13211bc265faab007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"329a1a38914014f09b0384ebe5abd93b",0,0,0,0,0,0,0,2,0,12,0,7,24,19,0,0,0,0,0,0,0,0,0,0,10,0,2,0,0,0,0,0,35,0,0,0,0
"0982e5399f3eac5e2b6f61ec957f3745",0,0,0,0,0,0,48,0,16,0,0,2,0,0,0,0,0,0,36,97,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0
"09c0016339f3558a7309aa9cb55b349b",0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f3e5ed6a0f42ebcda1b8f736872e82d2",0,45,14,0,10,0,60,0,0,379,551,347,44,0,0,0,0,56,396,93,4,246,721,438,394,32,58,54,0,0,375,0,37,0,0,0,0
"073ff4888933b3a7877ca1b99136bee4",0,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,21,4,0,6,0
"9148e416535db86588ae823d992e90f9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
"1f540329c47e83ebc494400c765b6404",0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,12,0
"6165ca096a15871e360a2d8787a48a3e",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,13,7,22,0,0,0,0,0,0,29,0,0
"e3f7f12b8c91137a668f168747db3559",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4b0b73b85b39922a5cff3d7207be04d3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,2,0,0,7,0,0,0,0,0,0,0,0,0,0
"6b960a976de1af55703b8bc37e35184a",0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
"6ee28e3ee231a021deabfac5ac690672",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0
"49190386abea392001e24b71e10844dc",0,0,0,0,0,0,0,2,0,0,0,0,0,12,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
"e77e261372547615d6499984dbf6a1ab",0,0,0,0,0,0,0,0,0,0,0,0,35,25,28,0,73,45,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"fe0c64441e0e1798e8430f35a990242b",0,0,0,0,0,0,0,0,7,0,0,3,80,0,11,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,41,0,0,0,0
"765c64f31627b31ebd500e29eb5cc632",0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,16,0,19,0,0
"c0a12d2e82c7872e34799c25052bfab1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,0
"098d208a1dc3d9109fc78562b5c29014",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0
"8a89e696d7ed93b1add3e717f02c0916",0,20,10,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,27,0,0,0,0,0,0,0,23,0
"a882621b1da93801d5fd8dca4549f08a",0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0691f421044617835a550fe3f5d9cfd4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0
"eea55a9232f2c9af22318266f02c59a7",0,23,0,0,22,0,0,35,0,0,0,0,0,20,0,19,0,0,0,8,2,0,0,0,0,43,22,68,0,0,0,0,0,0,0,0,46
"cc404384129edcdc05fd4d79a947b595",0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,51,0,17,13,0,44,0,2,0
"05ba0d17935cef1faeea7d96d2a36c06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
"8a263edd72dde0f82b657457688d1be2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,51,0,0,0,0,0,0,0
"b6f7f277ffa4b611347c6a4b6ce0f53b",469,76,38,0,222,169,230,0,0,4,0,0,48,20,0,89,0,0,26,0,0,0,0,0,0,1,0,2,531,749,128,0,0,113,8,6,0
"36bb4290a765a6110cf9eaf9bf81d3ab",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0
"f1413ce74182ec41ac86a9cdb6096893",0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29de51fe1346898ebed5a63a5d797597",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,19,0,0,0,0,0
"03b43465bb0ae97bc73b549df90529cf",0,2,0,2,0,0,0,3,18,0,0,0,0,0,0,0,0,66,20,0,5,0,0,0,0,0,6,0,0,0,0,0,17,0,9,0,0
"cff273964f3b40d04642adde12673d58",0,0,0,0,0,0,75,13,22,104,338,240,0,0,30,0,37,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f633ecbe7f2b72f84ecb8172dc49d835",0,0,0,0,17,0,0,0,0,0,0,0,0,0,113,0,0,0,0,28,0,0,0,0,23,0,0,14,0,0,0,0,0,22,0,0,0
"1b99bbf4f1ef83088ed47d77f54cd01d",0,9,0,17,0,0,0,3,5,0,14,0,0,0,3,18,0,2,95,0,1,0,68,0,107,33,3,0,0,0,0,16,21,0,0,13,0
"cdb4d3d71b3c92479adef0ffdac54960",0,6,10,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0
"698072b2983e4a8bf1c2ecf6490bd03a",0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"fffa7a7f0fc012a032b367fa8a12ace1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ca8b60020f8ac69b96e671ac00821cc9",0,20,0,23,22,0,0,0,0,0,0,0,0,0,16,13,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,27,99
"7e8617fa6bfb1347af8a621208c2a047",0,20,21,0,9,0,0,25,4,0,0,0,0,0,0,4,0,0,0,0,13,0,0,0,0,0,6,3,0,0,0,0,0,0,0,12,35
"c6a4458b8e2f50e12cd46b8c17465003",20,28,32,49,29,84,0,89,40,103,0,213,28,16,0,35,0,0,0,2,62,59,0,39,64,15,41,11,0,0,24,0,44,82,64,18,0
