"id"	"1256-004-C118-S_below"	"1256-007-C119-S_below"	"1256-010-C120-S_below"	"1256-013-C121-S_below"	"1256-016-C122-S_below"	"1256-020-C123-S_below"	"1256-023-C127-S_below"	"1256-026-C128-S_below"	"1256-029-C129-S_below"	"1256-035-C133-S_below"	"1256-041-C143-S_below"	"1256-044-C144-S_below"	"1256-047-C145-S_below"	"1256-050-C148-S_below"	"1256-054-C149-S_below"	"1256-057-C150-S_below"	"1256-060-C151-S_below"	"1256-063-C152-S_below"	"1256-065-C153-S_below"	"1256-069-C327-S_below"	"1256-072-C328-S_below"	"1256-102-PW164-S_below"	"1256-105-PW165-S_below"	"1256-108-PW166-S_below"	"1256-111-PW167-S_below"	"1256-114-PW168-S_below"	"1256-118-PW169-S_below"	"1256-121-PW170-S_below"	"1256-124-PW171-S_below"	"1256-127-PW172-S_below"	"1256-130-PW174-S_below"	"1256-135-PW176-S_below"	"1256-138-PW177-S_below"	"1256-141-PW178-S_below"	"1256-144-PW181-S_below"	"1256-146-PW182-S_below"	"1256-149-PW183-S_below"	"1256-153-PW185-S_below"	"1256-156-PW186-S_below"	"1256-159-PW187-S_below"	"1256-162-PW190-S_below"	"1256-164-PW191-S_below"	"1256-167-PW192-S_below"	"1256-170-PW193-S_below"	"1256-173-PW194-S_below"	"1256-176-PW195-S_below"	"1256-179-PW197-S_below"	"1256-186-PW199-S_below"	"1256-191-PW202-S_below"	"1256-194-PW203-S_below"	"1256-197-PW204-S_below"	"1256-201-HI6-S_below"	"1256-204-HI7-S_below"	"1256-207-HI8-S_below"	"1256-210-HI10-S_below"	"1256-213-HI57-S_below"	"1256-217-HI58-S_below"	"1256-220-HI59-S_below"	"1256-223-HI60-S_below"	"1256-226-HI61-S_below"	"1256-229-HI62-S_below"	"1256-236-HI64-S_below"	"1256-239-HI65-S_below"	"1256-242-HI66-S_below"	"1256-245-HI67-S_below"	"1256-249-HI68-S_below"	"1256-252-HI69-S_below"	"1256-255-HI70-S_below"	"1256-257-HIA-S_below"	"1256-260-HIB-S_below"	"1256-263-HICS_below"	"1256-272-P2-S_below"	"1256-282-P1-S_below"	"1256-286-P6-S_below"	"1256-289-P7-S_below"	"1256-292-P8-S_below"	"1256-296-P11-S_below"	"1256-299-P12-S_below"	"E1.10.Poc.dami.1.20140731.S_below"	"E1.10.Poc.dami.1.20140905.S_below"	"E1.11.Fun.sp.1.20140811.S_below"	"E1.11.Lep.tran.1.20140731.S_below"	"E1.11.Psa.cont.1.20140730.S_below"	"E1.11.Psa.digi.1.20140807.S_below"	"E1.14.Phy.lich.1.20140801.S_below"	"E1.14.Phy.lich.1.20140811.S_below"	"E1.15.Dip.heli.1.20140726.S_below"	"E1.15.Dip.heli.1.20140809.S_below"	"E1.15.Dip.heli.1.20140815.S_below"	"E1.15.Dip.heli.1.20140905.S_below"	"E1.17.Cau.furc.1.20140801.DS_below"	"E1.17.Cau.furc.1.20140801.S_below"	"E1.17.Ech.lame.1.20140905.S_below"	"E1.17.Ech.mamm.1.20140728.S_below"	"E1.17.Fav.sp.1.20140805.S_below"	"E1.17.Fav.sp.1.20140811.S_below"	"E1.17.Fav.sp.2.20140805.S_below"	"E1.17.Hyd.exes.1.20140803.S_below"	"E1.19.Lob.sp.1.20140730.S_below"	"E1.19.Lob.sp.1.20140809.S_below"	"E1.19.Sym.sp.1.20140724.S_below"	"E1.19.Sym.sp.1.20140814.S_below"	"E1.19.Sym.sp.1.20140815.S_below"	"E1.19.Sym.sp.1.20140905.S_below"	"E1.2.Tur.pelt.1.20140814.S_below"	"E1.2.Tur.reni.1.20140730.S_below"	"E1.2.Tur.stel.1.20140805.S_below"	"E1.3.Por.cyli.1.20140801.S_below"	"E1.3.Por.cyli.1.20140815.S_below"	"E1.3.Por.loba.1.20140726.S_below"	"E1.3.Por.loba.1.20140905.S_below"	"E1.4.Pac.rugo.1.20140728.S_below"	"E1.4.Pac.rugo.1.20140814.S_below"	"E1.4.Pac.spec.1.20140801.S_below"	"E1.4.Pac.spec.1.20140811.S_below"	"E1.5.Gal.astr.1.20140728.S_below"	"E1.5.Gal.astr.1.20140807.S_below"	"E1.5.Gal.astr.1.20140814.S_below"	"E1.5.Gal.astr.1.20140905.S_below"	"E1.6.Acr.humi.1.20140731.S_below"	"E1.6.Acr.sp.1.20140905.S_below"	"E1.6.Iso.pali.1.20140803.S_below"	"E1.6.Iso.pali.1.20140815.S_below"	"E1.6.Mon.hisp.1.20140807.S_below"	"E1.7.Pav.sp.1.20140905.S_below"	"E1.7.Pav.vari.1.20140805.S_below"	"E1.7.Pav.vari.1.20140815.S_below"	"E1.7.Pav.veno.1.20140809.S_below"	"E1.7.Pav.veno.1.20140811.S_below"	"E10.10.Sty.pist.1.20150630.S_below"	"E10.17.Fav.abdi.1.20150630.S_below"	"E10.17.Fav.pali.1.20150630.S_below"	"E10.17.Gon.favu.1.20150629.S_below"	"E10.17.Gon.favu.1.20150630.S_below"	"E10.17.Gon.favu.2.20150630.S_below"	"E10.17.Mon.curt.3.20150629.S_below"	"E10.Aca.hill.1.20150629.S_below"	"E10.Aca.hill.2.20150629.S_below"	"E10.Aca.hill.3.20150629.S_below"	"E10.Acr.cyth.1.20150627.S_below"	"E10.Acr.cyth.2.20150627.S_below"	"E10.Acr.cyth.3.20150627.S_below"	"E10.Acr.pali.2.20150627.S_below"	"E10.Acr.pali.3.20150627.S_below"	"E10.Alv.alli.2.20150628.S_below"	"E10.Alv.alli.3.20150628.S_below"	"E10.Mon.curt.1.20150629.S_below"	"E10.Poc.dami.1.20150628.S_below"	"E10.Poc.dami.2.20150628.S_below"	"E10.Por.hero.1.20150628.S_below"	"E10.Por.hero.2.20150628.S_below"	"E10.Por.hero.3.20150628.S_below"	"E10.Sty.pist.1.20150628.S_below"	"E3.14.Phy.lich.1.20150125.S_below"	"E3.14.Phy.lich.1.20150129.S_below"	"E3.14.Phy.lich.2.20150125.S_below"	"E3.15.Dip.heli.1.20150105.S_below"	"E3.15.Dip.heli.1.20150106.S_below"	"E3.15.Dip.heli.1.20150118.S_below"	"E3.15.Dip.heli.1.20150119.S_below"	"E3.15.Dip.heli.1.20150120.S_below"	"E3.15.Dip.heli.1.20150121.S_below"	"E3.15.Dip.heli.1.20150123.S_below"	"E3.15.Dip.heli.2.20150105.S_below"	"E3.15.Dip.heli.2.20150106.S_below"	"E3.15.Dip.heli.2.20150119.S_below"	"E3.15.Dip.heli.2.20150120.S_below"	"E3.15.Dip.heli.2.20150121.S_below"	"E3.15.Dip.heli.2.20150123.S_below"	"E3.15.Dip.heli.3.20150105.S_below"	"E3.15.Dip.heli.3.20150106.S_below"	"E3.15.Dip.heli.3.20150120.S_below"	"E3.15.Dip.heli.3.20150121.S_below"	"E3.15.Dip.heli.3.20150123.S_below"	"E3.15.Dip.heli.4.20150105.S_below"	"E3.15.Dip.heli.4.20150106.S_below"	"E3.17.Ech.horr.1.20150123.S_below"	"E3.17.Ech.mamm.1.20150123.S_below"	"E3.19.Sym.sp.1.20150125.S_below"	"E3.19.Sym.sp.2.20150125.S_below"	"E3.2.Tur.reni.1.20150127.S_below"	"E3.3.Por.cyli.1.20150123.S_below"	"E3.3.Por.cyli.1.20150127.S_below"	"E3.3.Por.cyli.2.20150123.S_below"	"E3.4.Pac.rugo.1.20150127.S_below"	"E3.4.Pac.rugo.1.20150128.S_below"	"E3.4.Pac.spec.1.20150128.S_below"	"E3.4.Pac.spec.1.20150129.S_below"	"E3.5.Gal.astr.1.20150124.S_below"	"E3.5.Gal.astr.2.20150124.S_below"	"E3.5.Gal.astr.2.20150127.S_below"	"E3.6.Acr.hyac.1.20150105.S_below"	"E3.6.Acr.hyac.1.20150106.S_below"	"E3.6.Acr.hyac.1.20150118.S_below"	"E3.6.Acr.hyac.1.20150120.S_below"	"E3.6.Acr.hyac.1.20150121.S_below"	"E3.6.Acr.hyac.1.20150123.S_below"	"E3.6.Acr.hyac.2.20150105.S_below"	"E3.6.Acr.hyac.2.20150106.S_below"	"E3.6.Acr.hyac.2.20150120.S_below"	"E3.6.Acr.hyac.2.20150121.S_below"	"E3.6.Acr.hyac.2.20150123.S_below"	"E3.6.Acr.hyac.3.20150105.S_below"	"E3.6.Acr.hyac.3.20150120.S_below"	"E3.6.Acr.hyac.3.20150121.S_below"	"E3.6.Acr.hyac.3.20150123.S_below"	"E3.6.Acr.hyac.4.20150105.S_below"	"E3.6.Acr.hyac.4.20150106.S_below"	"E3.7.Pav.vari.1.20150124.S_below"	"E3.7.Pav.vari.1.20150127.S_below"	"E3.7.Pav.vari.2.20150124.S_below"	"E7.10.Poc.dami.2.20150621.S_below"	"E7.10.Poc.dami.3.20150621.S_below"	"E7.10.Ser.cali.1.20150622.S_below"	"E7.10.Ser.cali.2.20150622.S_below"	"E7.10.Ser.cali.3.20150622.S_below"	"E7.17.Cyp.micr.1.20150621.S_below"	"E7.17.Cyp.micr.2.20150621.S_below"	"E7.17.Cyp.micr.3.20150621.S_below"	"E7.17.Ech.lame.1.20150620.S_below"	"E7.17.Ech.lame.2.20150620.S_below"	"E7.17.Ech.lame.3.20150620.S_below"	"E7.17.Fav.abdi.1.20150623.S_below"	"E7.17.Fav.spA.1.20150623.S_below"	"E7.17.Fav.spA.2.20150623.S_below"	"E7.17.Fav.spB.1.20150623.S_below"	"E7.17.Fav.spC.1.20150623.S_below"	"E7.17.Gon.edwa.1.20150623.S_below"	"E7.17.Hyd.exce.1.20150620.S_below"	"E7.17.Hyd.exes.2.20150622.S_below"	"E7.17.Myc.elep.1.20150622.S_below"	"E7.17.Pla.sine.1.20150622.S_below"	"E7.17.Pla.sine.2.20150622.S_below"	"E7.17.Pla.sine.3.20150622.S_below"	"E7.19.Lob.hemp.1.20150619.S_below"	"E7.19.Lob.hemp.1.20150621.S_below"	"E7.19.Lob.hemp.2.20150619.S_below"	"E7.3.Por.loba.1.20150619.S_below"	"E7.3.Por.loba.2.20150619.S_below"	"E7.3.Por.loba.3.20150619.S_below"	"E7.3.Por.loba.4.20150619.S_below"	"E7.5.Gal.astr.1.20150622.S_below"	"E7.5.Gal.fasc.1.20150621.S_below"	"E7.5.Gal.fasc.1.20150622.S_below"	"E7.6.Acr.hyac.1.20150622.S_below"	"E7.6.Acr.hyac.2.20150622.S_below"	"E7.6.Acr.hyac.3.20150622.S_below"	"E7.6.Mon.aequ.1.20150620.S_below"	"E7.6.Mon.aequ.2.20150620.S_below"	"E7.6.Mon.aequ.3.20150620.S_below"	"E7.6.Mon.aequ.4.20150620.S_below"	"E7.7.Pav.vari.1.20150623.S_below"	"E7.7.Pav.vari.2.20150622.S_below"
"ef089b94b8a0d0d9e7e69beee3b368be"	0	54	80	27	0	0	2	0	0	0	5	73	0	10	18	105	0	0	7	2	5	214	345	0	71	24	63	11	30	13	36	29	62	5	14	24	9	7	0	5	257	574	840	17	0	924	0	227	896	1	14	2	0	903	0	2	68	0	0	5	25	89	1	0	0	0	1	53	77	11	28	27	10	12	8	3	0	1	114	41	1	4	61	4	0	6	35	13	102	4	12	125	0	166	0	50	0	2	0	21	2	26	110	92	0	3	15	33	28	7	0	0	7	75	0	32	326	34	13	0	0	0	63	0	4	0	56	0	7	106	50	203	129	64	32	13	32	57	64	0	0	0	60	61	29	0	0	0	82	42	0	25	84	0	92	26	3	10	281	114	36	0	0	0	22	56	8	16	0	7	6	19	1	2	6	0	196	103	938	186	0	148	268	440	67	0	0	0	17	35	191	0	0	0	0	0	0	0	0	0	126	0	0	0	585	0	0	0	156	75	39	12	0	57	0	55	0	162	196	6	26	0	55	1	34	61	77	76	0	0	56	240	119	302	30	106	22	0	0	0	10	59	11	207	0	0	0	0	0	0	0	180	73
"926bbb9221a2a6cc4f7729c0e1a5c9a5"	0	0	0	20	0	0	110	139	71	0	0	0	140	84	6	0	0	20	230	93	10	0	0	275	150	0	232	58	145	27	0	0	38	235	196	38	0	55	0	73	0	0	0	105	0	0	57	5	0	4	123	161	0	0	0	16	0	0	35	60	0	0	0	68	7	0	2	0	1	0	15	0	44	87	19	1	198	101	0	0	0	105	0	82	53	108	0	56	18	64	0	20	0	0	11	71	21	0	152	51	0	0	0	25	0	111	104	0	0	56	179	0	0	0	0	95	0	4	29	0	0	0	58	0	0	45	62	78	42	0	0	0	0	65	51	0	0	0	0	0	0	0	0	0	22	18	0	0	0	0	0	0	0	0	0	30	77	92	0	0	0	0	28	38	93	0	66	0	0	60	31	0	0	35	82	80	0	0	0	0	13	0	0	0	1	0	0	0	60	25	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	7	127	0	0	0	0	0	0	0	0	0	0	0	78	0	5	75	6	0	0	0	0	0	0	0	0	2	17	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0
"85c64c8568d1b1654d7dc851ede2c889"	5	66	4	0	243	16	0	0	0	22	0	0	0	0	15	0	173	0	0	0	2	7	8	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	3	0	0	0	0	0	0	2	22	0	0	0	0	0	7	0	117	0	25	0	0	0	0	2	0	0	0	27	0	10	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	247	0	0	0	0	28	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	10	0	0	0	8	0	0	0	0	0	0	0	0	0	24	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	100	234	66	0	0	78	64	28	0	0	25	0	6	0	0	8	0	0	0	0	0	0	111	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	32	0	0	0	0	63	0	0	0
"44dad2b4741fc0067933be9b284dcf8c"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	2	6	0	0	0	0	7	0	0	1	2	0	0	0	1	0	2	0	0	0	0	3	84	182	14	0	0	0	1	3	0	0	0	2	475	1	0	0	1	604	0	0	1	8	0	0	2	0	8	0	0	0	0	0	0	1	0	0	7	1	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	3	0	0	0	0	14	21	0	0	0	0	0	0	0	21	0	34	0	0	32	39	0	0	0	0	0	0	0	0	0	0	7	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	33	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0	12	13	24	0	0	0	0	0	0	0	0	34	17	96	4	1	13	0	1	41	45	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	202	0	36	120	24	0
"b365e66c0877d46da62a0da4df818b0f"	0	0	3	0	7	0	16	3	36	0	0	0	13	10	22	0	14	24	7	2	2	0	0	9	76	0	49	139	33	0	20	32	107	27	108	72	34	83	6	72	21	41	6	120	146	24	39	98	2	3	97	0	10	4	0	11	0	68	9	72	0	112	35	20	7	0	38	10	184	77	45	38	19	15	7	0	23	16	54	50	426	78	274	25	0	0	2	10	99	15	43	28	85	0	73	6	7	52	34	25	8	0	0	46	16	29	30	5	53	40	57	48	6	43	0	9	51	12	31	43	61	0	19	0	90	0	59	238	46	0	171	0	22	19	26	54	12	0	23	0	48	0	28	20	26	96	0	0	177	14	34	138	140	0	0	20	0	0	37	0	4	0	27	10	35	9	0	0	2	20	63	0	13	2	0	6	101	6	0	0	16	0	0	0	79	0	0	52	10	12	81	68	21	589	44	0	0	0	0	45	0	0	76	0	100	0	0	20	88	78	27	81	287	82	101	671	329	1	0	67	30	59	15	43	21	6	0	228	103	49	39	0	34	0	85	10	4	38	14	40	34	0	69	0	0	0	0	0	0	0	204	25	52
"371ff3f6af66ba2c07137267c7948686"	0	0	0	0	15	18	0	14	31	0	0	0	10	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	2	0	0	0	0	0	0	3	2	0	0	0	0	0	0	5	0	0	0	0	2	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	290	0	0	27	0	0	0	0	0	0	13	0	21	0	15	0	0	0	12	0	0	27	0	0	5	0	0	0	0	279	7	0	8	0	0	0	26	33	0	0	14	21	0	0	0	0	0	0	0	34	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	2	0	0	0	0	53	446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"b6f7f277ffa4b611347c6a4b6ce0f53b"	1	0	0	3	0	0	0	0	0	15	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	2	0	87	0	0	0	0	0	0	0	0	0	0	0	0	56	117	106	500	93	546	64	82	32	37	59	229	72	114	0	18	61	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	12	0	0	0	154	184	0	0	0	0	469	578	54	36	229	185	0	0	0	0	347	0	0	0	45	39	79	289	0	47	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	451	365	350	0	186	121	157	0	0
"646916f8eb114270d553949000ecc8cc"	0	41	0	0	82	0	0	0	3	0	8	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	28	2	0	0	0	0	0	0	4	0	15	0	0	3	0	19	0	0	0	18	1	5	15	0	0	1	14	0	0	0	18	0	0	2	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	0	4	0	0	415	24	0	0	0	0	0	0	0	5	15	0	2	310	0	0	0	0	0	0	0	0	0	0	130	0	1	6	0	0	0	0	243	12	11	0	0	0	0	28	0	472	0	0	0	43	0	2	0	0	0	0	0	0	0	0	0	2	0	0	95	0	0	0	0	2	0	0	0	8	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	106	21	0	0	0	0	0	0	0	0	0	105	25	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	4	0	0	0	0	0	0	197	26	236	18	0	0	0	26	0	0	43	0	113	0	0	0
"769593636aad0c52dfffb1ca23b4a9c1"	0	0	0	0	20	0	0	0	0	63	0	0	0	0	5	0	65	12	0	4	0	0	32	0	3	0	0	0	0	0	0	10	0	0	0	1	24	0	4	0	0	1	0	0	0	0	1	0	7	0	0	0	11	9	80	0	0	1	0	1	0	0	0	0	0	0	0	2	0	0	0	0	7	29	10	0	3	1	2	25	20	0	0	0	0	0	0	4	9	2	3	0	22	0	0	0	0	0	0	0	4	0	0	24	40	0	0	0	0	0	39	139	7	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	112	0	0	0	0	0	0	77	0	0	0	36	75	0	73	0	0	0	0	4	11	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	14	0	0	36	0	0	10	0	0	84	68	0	113	0	0	137	73	0	46	0	84	134	0	0	95	64	0	0	0	0	0	0	109	0	50	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0	17	71	0	0
"0505f9c8b5a15bbf46d4bcf1fb0221b8"	0	16	0	0	37	0	0	0	1	252	0	0	0	0	0	0	80	27	0	0	0	0	23	0	0	0	1	0	0	0	2	0	0	1	0	3	16	0	15	0	0	0	1	0	0	0	0	0	6	0	0	0	0	3	189	0	5	9	0	3	0	0	0	0	0	0	8	0	0	0	0	69	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	137	4	24	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	13	0	0	0	0	0	0	0	0	0	0	51	76	0	0	0	0	0	0	0	0	0	62	84	0	0	0	47	0	0	0	0	0	0	22	0	0	1	0	7	10	0	0	0	0	0	0	0	0	0	11	0	0	0	0	8	0	0	0	0	0	0	0	0	103	0	0	0	131	0	32	0	0
"db3298fae59a4c018d0b91e70155225c"	0	0	0	0	20	0	0	0	0	138	0	0	0	0	10	3	31	0	1	0	2	16	32	0	0	0	0	0	0	0	0	10	0	0	0	0	17	0	0	0	4	4	0	0	0	0	0	1	5	0	0	0	13	0	70	4	2	21	0	1	1	0	0	1	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	36	37	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	28	3	0	62	0	0	0	0	0	0	0	0	35	0	0	0	6	2	100	88	8	0	0	0	0	0	0	0	74	0	0	0	4	0	1	0	0	0	233	115	0	2	0	0	0	12	0	42	21	0	0	68	0	2	0	0	0	15	0	0	7	0	0	0	0	5	0	0	0	0	0	0	2	0	0	0	26	0	0	52	0	0	0	0	28	190	23	0	0	0	0	0	0	0	38	0	0	26	168	0	0	186	0	0	228	0	38	0	0	0	6	7	22	0	4	0	0	0	0	0	0	0	0	0	0	15	0	0	8	0	0	0	0	0	0	0	6	9	72	0	4	0	0	0	0	43	0	230	20	0	0	0
"657401e49e707f4556088e4396914442"	73	53	117	57	0	35	12	21	10	0	78	74	15	34	32	88	0	5	17	10	12	0	48	45	17	10	7	33	48	136	71	136	16	11	9	29	61	20	11	27	338	13	19	56	249	0	101	12	0	8	10	6	0	0	3	24	14	0	0	16	45	8	2	39	17	0	41	0	23	58	49	74	1	8	27	12	4	3	56	124	11	15	16	20	27	13	23	16	12	6	71	61	41	312	14	29	0	144	9	26	29	167	65	41	2	4	41	58	21	8	42	0	0	0	0	62	140	71	33	0	45	69	32	0	30	0	68	37	34	0	114	165	104	55	86	118	19	244	13	0	24	0	65	0	50	0	0	0	63	0	10	5	0	230	189	100	8	16	84	111	48	35	47	0	9	102	45	20	64	9	18	0	24	38	18	18	108	19	28	217	0	174	0	0	0	0	0	0	10	16	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	13	41	50	9	126	0	0	66	86	79	32	16	33	48	46	42	59	228	40	6	0	15	172	86	110	35	181	58	24	13	27	0	59	27	94	0	0	0	0	0	0	0	7	66
"d6ff735961c5437d9a486995bfcccfa3"	113	194	195	239	0	330	0	0	0	0	0	0	0	0	52	123	0	0	0	27	6	603	0	0	0	482	2	17	4	0	532	0	0	0	0	3	0	3	351	2	0	0	0	28	1	0	5	5	0	612	48	0	0	0	0	323	222	9	0	5	0	0	4	0	11	0	604	0	0	0	0	0	0	7	5	15	0	0	0	0	0	0	0	0	0	0	12	2	0	0	0	0	0	0	0	12	0	0	0	1	5	36	118	0	0	0	5	0	22	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	59	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	36	0	26	58	0	46	24	22	6	0	4	0	12	0	31	68	2	12	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	23	295	0	0	0	34	0	29	0	0	0	4	0	0	0	115	89	0	28	0	0	0	0	0	16	3	0	0	0	0	0	0	0	0	0	9
"73c434a77d07c20d70f499ca99470a5d"	0	54	0	26	157	15	0	0	0	106	0	0	0	0	0	0	81	5	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	1	8	0	0	0	4	0	0	0	4	41	0	0	1	171	0	0	0	0	1	64	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	35	17	0	0	0	0	0	0	111	0	0	0	0	0	0	0	0	0	109	0	0	0	0	0	0	0	25	0	0	35	0	0	0	0	0	32	8	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	75	0	0	106	0	0	0	55	0	0	87	0	0	46	0	121	0	0	0	18	0	0	197	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	46	0	0
"29d775c0c78c0c73c62221d931001cad"	0	0	0	84	19	0	0	19	31	0	0	0	2	0	0	0	0	30	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	9	0	2	0	0	0	0	0	0	0	0	13	0	2	0	0	195	0	1	0	0	0	0	0	3	0	0	347	0	0	0	0	2	0	0	7	0	73	51	43	41	10	0	50	17	0	2	0	6	0	24	0	0	0	176	0	0	0	17	2	0	53	72	50	0	0	0	57	14	30	0	0	0	43	0	1	5	0	0	61	0	600	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	232	241	0	0	0	95	27	56	445	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	69	0	0	0	0	377	212	382	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	333	0	0	21	0	0	0	0	0	0	24	0	0	0	0	0	31	0	7	0	1	0	0	104	0	21	55	0	0	0	0	0	0	0	100	163	67	0	0	0	0	0	62	568	0	0	0	0	0	0
