"id","E1.10.Poc.dami.1.20140728.T","E1.10.Poc.dami.1.20140731.T","E1.10.Sty.pist.1.20140815.T","E1.11.Fun.sp.1.20140730.T","E1.11.Fun.sp.1.20140811.T","E1.11.Lep.tran.1.20140731.T","E1.11.Psa.cont.1.20140730.T","E1.11.Psa.digi.1.20140807.T","E1.14.Phy.lich.1.20140811.T","E1.15.Dip.heli.1.20140726.T","E1.15.Dip.heli.1.20140809.T","E1.15.Dip.heli.1.20140815.T","E1.15.Dip.heli.1.20140905.T","E1.17.Cau.furc.1.20140801.T","E1.17.Ech.lame.1.20140905.T","E1.17.Ech.mamm.1.20140815.T","E1.17.Fav.sp.1.20140805.T","E1.17.Fav.sp.1.20140811.T","E1.17.Fav.sp.2.20140805.T","E1.17.Hyd.exes.1.20140803.T","E1.19.Lob.sp.1.20140730.T","E1.19.Lob.sp.1.20140809.T","E1.19.Sym.sp.1.20140814.T","E1.19.Sym.sp.1.20140815.T","E1.19.Sym.sp.1.20140905.T","E1.2.Tur.pelt.1.20140814.T","E1.2.Tur.reni.1.20140730.T","E1.2.Tur.reni.1.20140814.T","E1.2.Tur.stel.1.20140805.T","E1.3.Por.cyli.1.20140801.T","E1.3.Por.cyli.1.20140815.T","E1.3.Por.loba.1.20140726.T","E1.3.Por.loba.1.20140905.T","E1.4.Pac.rugo.1.20140728.T","E1.4.Pac.rugo.1.20140814.T","E1.4.Pac.spec.1.20140801.T","E1.4.Pac.spec.1.20140811.T","E1.5.Gal.astr.1.20140728.T","E1.5.Gal.astr.1.20140807.T","E1.5.Gal.astr.1.20140814.T","E1.5.Gal.astr.1.20140905.T","E1.6.Acr.humi.1.20140731.T","E1.6.Acr.sp.1.20140905.T","E1.6.Iso.pali.1.20140803.T","E1.6.Iso.pali.1.20140815.T","E1.7.Pav.sp.1.20140905.T","E1.7.Pav.vari.1.20140805.T","E1.7.Pav.vari.1.20140815.T","E1.7.Pav.veno.1.20140809.T","E1.7.Pav.veno.1.20140811.T"
"5c80b4a572fac7d7c48854614fb4fbd0",0,8,0,0,0,0,0,0,0,25,6,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,12,0,0,0,0,18,8,0,0,0,0,0,47,0,0,0,0,0,0,0,13,0,0,0
"ba94123c0e64bf5f9b463b3be63d7af6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a0c72af0f3cd10901d55783291e2bfa3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"769593636aad0c52dfffb1ca23b4a9c1",0,0,0,0,5,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,4,0,0,0,0,0,0,0,0,31,0,99,109,0,0,0,13,0,0,0,0,0,0,0,19,0
"86e301c600d077dab326b9163e6dc525",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"085e1626a46735bca478ac719c62b52e",0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"be8e44bedb9426bf1ab19809c51a709f",0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,20,0,0,0,0,0,0,0,0
"08a7c7289eeb922958e2a1f029f7543d",0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,14,0
"4978b57b0a6739da4f649e05efc2edef",0,0,0,19,0,5,0,0,0,16,0,12,0,20,0,33,0,20,10,0,0,0,0,0,0,7,1,8,66,0,0,0,0,0,0,0,0,0,11,0,9,0,0,4,0,0,24,0,0,6
"62e50c4ebbb7d19fefb785c23e111661",0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"93d293fcf52a5fc7d3b06d429e2038a1",0,0,0,18,0,0,0,0,0,16,3,0,0,0,0,33,0,0,17,0,0,0,0,0,0,1,0,0,7,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,14,0,0,13
"a1f7064ffcc8b6700d07c6dddef3f07b",0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,57,0,101,31,39,166,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
"c8ccd223e5ab0c7f997b2a9a8a83d649",0,0,0,0,0,0,0,0,0,0,6,0,8,0,0,0,0,0,0,0,0,8,0,0,0,12,23,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,3,0,0
"66e59a875d8156aee0e49d84d5172a59",0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
"72727fdc6125e64313705fc19c5cde87",0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0
"dd79130d3383cbab29880730e651fe8a",0,0,212,27,0,0,0,0,92,0,0,0,6,0,78,103,2,0,0,0,297,0,0,318,0,0,0,0,0,0,0,1,0,109,0,174,79,0,0,0,1,218,0,0,0,0,0,0,0,0
"b4bc5a59ccf36d6aa4d3e07a7176caf3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,4,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
"502bfe3792f08e142ae64b89a7f578fe",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"43ae4df4dd4a71c0cf33fab4edc1f3da",0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a6ac6c7fe263d0b7971921cd6f9b01c0",0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ad301d215564c4b40455a7f39f1b580f",0,0,0,0,18,2,7,1,0,2,17,7,22,1,0,21,15,0,13,6,0,28,0,0,25,16,0,5,8,0,25,0,20,13,0,0,0,23,0,63,4,0,0,19,60,0,0,28,52,19
"17191b1bc0142aeeee46e7d2a190da0d",0,0,0,8,0,1,0,0,0,8,3,0,0,0,0,20,0,0,0,0,0,0,0,0,0,24,15,0,0,0,9,19,23,3,0,0,0,1,4,0,17,0,0,4,17,0,5,0,0,0
"61cc1758197cfb1ff34661ea92f4baa6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0
"85d7baa580b6646ae3e56087f6eceb35",0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0
"8b1cc0fe4047b4c78b0d6874bbfacfb4",0,0,14,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,6,0,0,0,0,49,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0
"2ef0b3edacc8715274aa3953eb21d2bc",0,0,0,0,0,0,0,0,0,0,0,0,15,0,62,0,0,56,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19ce5a795af4f20f5d204dee1df58f6d",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"afa66d4428eabee4916ecc1fc75cde03",0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,11,0,0,4,8,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
"4ffc427d00b54c04a399689fe5057935",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"911c05125528852c268fbb65fb052741",0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d1bb86d61b79c346765282bd44918f5e",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,82,0,0,0,0,0,25,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,12,35,0,0,0,0,12
"885a16775a630f2a31eea21c5257200d",0,0,0,19,0,0,0,18,0,13,7,0,52,28,309,0,0,0,43,0,0,0,0,0,0,8,105,53,0,0,126,111,0,0,0,0,0,20,73,0,1,0,446,50,21,0,0,41,0,9
"0fdc3549d858701aa9ddf356c972efb6",0,0,0,2,0,0,17,0,0,6,0,0,9,0,48,0,0,0,10,0,0,0,0,0,0,8,4,0,0,0,0,4,0,0,396,0,0,0,59,2,0,0,161,0,0,0,0,0,0,0
"db54e30a193ddc8a616f0b5b8d0f1bad",0,31,0,0,0,6,0,0,0,0,0,0,0,0,9,22,0,0,0,0,0,4,0,0,0,0,5,0,0,0,13,0,0,52,0,0,108,0,0,0,0,0,0,9,0,0,0,0,0,0
"b8318b75f717dc3d9f7f8fdcf0eb9005",0,0,0,0,0,0,0,0,74,0,0,0,2,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4b738cc7f4fdf7d3a5c2349e068c0e2a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,0,0,0,0,0,0,0,0,0,0,0
"858ac0b3afe77f6899a67b747dcec2ba",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
"7eefdc7340d8e32a430a9c522a2e9f1c",0,3,0,0,0,9,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,3,0,0,0,0,14,0,14,0,20,0,0,0,0,0,0,0,0,16,0,0,0,27,0,0,0,0,0,0
"80d16b72753e396103b3970e5922ff4b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"024c2616f28d008908894a0938c2ac30",0,19,0,5,0,0,0,0,0,0,0,0,11,23,67,0,3,0,4,0,0,0,0,0,0,0,2,6,2,0,0,22,0,34,0,0,0,11,25,0,10,0,309,25,21,0,5,0,18,14
"40459ee477a795e39171eed6a6afa57a",0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0b4ee2e4cfa46bb732f1fdd84f543fba",0,0,0,0,0,0,0,0,0,26,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bf318a39816ff78baad43375d4ab89e0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"079fd94fa4d54ed98714e04402d1d0cc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2
"8d800ed239f102f82c544809b913d569",0,0,0,0,0,3,0,0,0,0,6,7,0,0,0,0,0,0,0,0,0,2,0,0,3,2,0,0,9,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,10,4,0,0
"4b460f19d8773ed4fe0d09d061d5f58d",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"68f056a6696dd70383886e911daae3c3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"8406b124edac5997ae9e0d80026478f3",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
"4515bb764e178fb0b0b27e82395eac57",0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0
"9e5cd31a9c6b0b155cddc59cd1c3c788",0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6994ce2868be6791bf1f9f225c05eb6c",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3949dac3baa6284c3b014a2790046bea",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,0,0,0
"cee5aa901141263101de4f2485ea0c9a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"515bfeee7b1d5e6a6067e8d86a358d7c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,101,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"541e764c583448b37c4482ad88ed40b3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
"08ff5eaf6ecd1957fecd73e90a7c726b",0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,19,8
"aa8a13d83aec38e45526b0ecc0495b1e",0,0,0,3,0,7,0,5,0,2,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0
"1539becd3cbde6b178c505ca64e1e1c3",0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"862196538472d5e733f632e038d576c1",0,0,0,1,0,0,0,0,0,3,0,0,0,3,1,0,0,1,0,0,0,7,0,0,17,0,2,0,2,0,0,0,2,0,0,0,0,0,2,4,4,0,0,0,0,0,3,6,26,5
"d3cb02196e54350b6be0c5e3fcd779d7",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a8023d735e1b7e8d6fc1b3b15dae3aaa",0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0fdc780feac1b0520ecfdef3a9c75aa8",0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b3a7e4c236c2d5c71d8db459cd002001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"771e877cbac9752f25cfe422ea1b4e93",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
"a3ea46b2e036f3229571ffa4e25cc72c",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,10,0,0,1,0,0,0,0,0,0,0,0,5,0
"f815d8c98bbdcc9a09e20d7569170937",0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"905255b0ceb756068b7760c79fc647ad",0,0,0,0,0,0,0,0,0,4,0,33,0,0,0,0,47,0,0,0,56,0,7,0,13,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2d57d71cb7843c2c08804d6486489bde",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0
"fad6e22b244c8bd1800a8090ecd6ea57",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
"a1fb1dd8bcdcf55aa48bdaa4c9556487",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0
"47afd98e2508bcc2bf119d24f10095de",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"494f2f8e57a3347c09a2b421cbb920db",0,0,0,6,0,0,0,0,0,2,0,10,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e5f22b7efbc1a875c644d69c9dbf0087",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"49ae6a5adcec17f4ed43f55f51dfed7f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ecbfd0401c582dd26b17ee474446218d",0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"65685f5fe5085bf2ef744c75a320889b",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"437227f3ce4daf9c79b5db0f23988717",0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"d4a3e1ce6df0a890e45b096798b3cdc7",0,6,0,19,0,22,0,0,0,1,49,17,6,0,0,0,32,0,2,0,0,7,0,0,30,1,20,12,0,2,0,6,3,0,0,0,0,3,0,15,45,0,0,15,17,23,7,5,0,8
"936a56e57b5cf8eac92fec534fe8c739",0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3
"dbb62086da03f3b7aed04206efba4f34",0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,3,0,0,0,0,2,0,0,0,0
"a6c13f3c6f1079be09c0b5bb98d73580",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
"cb35ec4dd49185dfb01df373a3ed36ab",0,0,0,41,3,8,0,4,0,9,19,29,49,21,0,13,7,7,21,0,0,4,0,0,12,47,24,7,2,0,10,6,0,0,0,0,0,13,8,8,40,0,0,0,9,4,2,44,21,21
"73e96357ce0d3b1cb2962eb827ee30d0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37f2d170da113b0e4d9bbc28fedf78af",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"74a7e8a030e1e6395358b64c9522ec60",0,1,0,0,0,4,0,2,0,2,25,24,9,5,0,0,1,2,0,0,0,7,0,0,4,51,8,5,0,1,4,2,9,0,0,0,0,0,5,13,4,0,0,15,0,3,0,8,19,15
"c1aabea6ea866d75b3604d91404cc4f0",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"0912d494a92146a96d1728410e8b02ad",0,0,0,1,0,0,0,2,0,0,7,0,0,4,0,0,0,0,0,0,0,3,0,0,0,5,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
"db3f5c152360aeb7540b5734a8b67b01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,0,0,0,0,0,0,7,0,0
"a0b754c9dafff4c869431a5317b82810",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
